[main] 12:24:55,928 INFO  [com.qmetry.qaf.automation.core.ConfigurationManager] ISFW build info: {qaf-Type=core, qaf-Revision=0, qaf-Version=3.0, qaf-Build-Time=26-Jul-2020 22:16:34}
[main] 12:24:55,945 INFO  [com.qmetry.qaf.automation.core.ConfigurationManager] Resource dir: /Users/spenn02/IdeaProjects/Archive/src/main/resources/common. Found property files to load: 7
[[iPhone.* 00008020-000044D422B9002E]] 12:26:19,719 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] Executing getElementAttribute element: By.xpath: //UIAPickerWheel|//XCUIElementTypePickerWheel parameters: {"name":"value","id":"3F010000-0000-0000-FE7F-000000000000"}
[[MAC  macOS Big Sur]] 12:26:19,761 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] Executing findElement parameters: {"using":"css selector","value":"#login_email > input"}
[[iPad.* 00008103-000C44E83A33001E]] 12:26:19,763 ERROR [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] command: findElement[ param-1: {value=Use Photo, using=name}] Result: An element could not be located on the page using the given search parameters.
For documentation on this error, please visit: https://www.seleniumhq.org/exceptions/no_such_element.html
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:17:03'
Driver info: io.appium.java_client.ios.IOSDriver
Capabilities {accessToken: eyJhbGciOiJSUzI1NiIsInR5cCI..., app: PUBLIC:ExpenseTracker/Nativ..., assert_javascript_enabled: true, authenticationTenant: operator, automationName: XCUITest, browserName: , bundleId: io.perfecto.expense.tracker, cloud: demo.perfectomobile.com, cssSelectorsEnabled: true, databaseEnabled: false, deviceName: 00008103-000C44E83A33001E, deviceSessionId: stephenp@perfectomobile.com..., driverClass: io.appium.java_client.ios.I..., engineExternalExecId: 968dd8bd-0605-4cba-8026-bfd..., entityType: appium_driver, executionId: stephenp@perfectomobile.com..., executionTenantId: demo-perfectomobile-com, host: demo.perfectomobile.com, javascriptEnabled: true, liveStreamEnabled: false, locationContextEnabled: false, model: iPad.*, networkConnectionEnabled: false, password: , platform: MAC, platformName: ios, platformVersion: 16.1.1, pureAppiumFlow: true, report.jobBranch: master, report.jobName: PerfectoDemo, report.jobNumber: 16155203, reportPdfUrl: https://demo.app.perfectomo..., scriptName: RemoteWebDriver, securityToken: , sensorInstrument: true, serverConnector: , serverHost: X.X.X.X:11601, simpleIsVisibleCheck: true, stopUrl: https://demo.perfectomobile..., takesScreenshot: true, testGridReportUrl: https://demo.app.perfectomo..., testRunWithPureAppiumFlow: false, udid: 00008103-000C44E83A33001E, user: , webStorageEnabled: false, xcuitestFindOptimizations: true}
Session ID: e352da3f-5cb7-41f4-abec-f7f38c5744fc
*** Element info: {Using=name, value=Use Photo}
Command duration or timeout: 0 milliseconds
[[WINDOWS  10]] 12:26:19,764 ERROR [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] command: findElement[ param-1: {value=#login_email > input, using=css selector}] Result: Unable to locate element: #login_email > input
For documentation on this error, please visit: https://www.seleniumhq.org/exceptions/no_such_element.html
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:17:03'
System info: host: 'spenn0821', ip: '2600:1700:8df0:2160:0:0:0:1f%en0', os.name: 'Mac OS X', os.arch: 'x86_64', os.version: '10.16', java.version: '1.8.0_202'
Driver info: com.qmetry.qaf.automation.ui.webdriver.QAFExtendedWebDriver
Capabilities {acceptInsecureCerts: false, browserName: Firefox, browserVersion: 123, cssSelectorsEnabled: true, executionId: 7683c402-1c89-4378-b3e0-5a6..., javascriptEnabled: true, location: US East, moz:accessibilityChecks: false, moz:buildID: 20240213221259, moz:firefoxOptions: {binary: C:\Browsers\Firefox\123\fir..., profile: UEsDBBQACAgIACGDxVgAAAAAAAA...}, moz:geckodriverVersion: 0.34.0, moz:headless: false, moz:platformVersion: 10.0, moz:processID: 2684, moz:profile: C:\Users\Perfecto\AppData\L..., moz:shutdownTimeout: 60000, moz:webdriverClick: true, moz:windowless: false, pageLoadStrategy: normal, platform: WINDOWS, platformName: WINDOWS, platformVersion: 10, proxy: Proxy(), reportPdfUrl: https://demo.app.perfectomo..., resolution: 1280x1024, se:bidi: ws://100.66.154.16:8082/ses..., setWindowRect: true, stopUrl: https://demo.perfectomobile..., streamInfo: {
  "url": "https://demo.we..., strictFileInteractability: false, takesScreenshot: true, testGridReportUrl: https://demo.app.perfectomo..., timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify}
Session ID: 7683c402-1c89-4378-b3e0-5a6d56d4b043
*** Element info: {Using=css selector, value=#login_email > input}
[[WINDOWS  10]] 12:26:19,771 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] Executing findElement parameters: {"using":"css selector","value":"#login_email > input"}
[[MAC  macOS Big Sur]] 12:26:19,842 ERROR [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] command: findElement[ param-1: {value=#login_email > input, using=css selector}] Result: 
For documentation on this error, please visit: https://www.seleniumhq.org/exceptions/no_such_element.html
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:17:03'
System info: host: 'spenn0821', ip: '2600:1700:8df0:2160:0:0:0:1f%en0', os.name: 'Mac OS X', os.arch: 'x86_64', os.version: '10.16', java.version: '1.8.0_202'
Driver info: com.qmetry.qaf.automation.ui.webdriver.QAFExtendedWebDriver
Capabilities {acceptInsecureCerts: false, automationName: Appium, browserName: Safari, browserVersion: 14, cssSelectorsEnabled: true, driverClass: org.openqa.selenium.WebDriver, executionId: 1cf28380-7b7d-4532-936f-cda..., javascriptEnabled: true, location: NA-US-BOS, platform: MAC, platformName: MAC, platformVersion: macOS Big Sur, reportPdfUrl: https://demo.app.perfectomo..., resolution: 1280x1024, safari:automaticInspection: false, safari:automaticProfiling: false, safari:diagnose: false, safari:platformBuildVersion: 20G817, safari:platformVersion: 11.7, safari:useSimulator: false, se:cdpEnabled: false, setWindowRect: true, stopUrl: https://demo.perfectomobile..., streamInfo: {
  "url": "https://demo.we..., strictFileInteractability: false, takesScreenshot: true, testGridReportUrl: https://demo.app.perfectomo..., webkit:WebRTC: {DisableICECandidateFiltering: false, DisableInsecureMediaCapture: false}}
Session ID: 1cf28380-7b7d-4532-936f-cda1c3d62870
*** Element info: {Using=css selector, value=#login_email > input}
[[MAC  macOS Big Sur]] 12:26:19,853 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] Executing findElement parameters: {"using":"css selector","value":"#login_email > input"}
[[WINDOWS  10]] 12:26:19,977 ERROR [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] command: findElement[ param-1: {value=#login_email > input, using=css selector}] Result: no such element: Unable to locate element: {"method":"css selector","selector":"#login_email > input"}
  (Session info: MicrosoftEdge=123.0.2420.97)
For documentation on this error, please visit: https://www.seleniumhq.org/exceptions/no_such_element.html
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:17:03'
System info: host: 'spenn0821', ip: '2600:1700:8df0:2160:0:0:0:1f%en0', os.name: 'Mac OS X', os.arch: 'x86_64', os.version: '10.16', java.version: '1.8.0_202'
Driver info: com.qmetry.qaf.automation.ui.webdriver.QAFExtendedWebDriver
Capabilities {acceptInsecureCerts: false, browserName: Edge, browserVersion: 123, cssSelectorsEnabled: true, executionId: 7397307b-3875-4f94-a70a-c28..., fedcm:accounts: true, javascriptEnabled: true, location: US East, ms:edgeOptions: {debuggerAddress: localhost:51452}, msedge: {msedgedriverVersion: 123.0.2420.97 (ba5f45140663..., userDataDir: C:\Users\Perfecto\AppData\L...}, networkConnectionEnabled: false, pageLoadStrategy: normal, platform: WINDOWS, platformName: WINDOWS, platformVersion: 10, proxy: Proxy(), reportPdfUrl: https://demo.app.perfectomo..., resolution: 1280x1024, se:bidiEnabled: false, setWindowRect: true, stopUrl: https://demo.perfectomobile..., streamInfo: {
  "url": "https://demo.we..., strictFileInteractability: false, takesScreenshot: true, testGridReportUrl: https://demo.app.perfectomo..., timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify, webauthn:extension:credBlob: true, webauthn:extension:largeBlob: true, webauthn:extension:minPinLength: true, webauthn:extension:prf: true, webauthn:virtualAuthenticators: true}
Session ID: 7397307b-3875-4f94-a70a-c28243dba38f
*** Element info: {Using=css selector, value=#login_email > input}
[[MAC  macOS Big Sur]] 12:26:19,983 ERROR [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] command: findElement[ param-1: {value=#login_email > input, using=css selector}] Result: 
For documentation on this error, please visit: https://www.seleniumhq.org/exceptions/no_such_element.html
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:17:03'
System info: host: 'spenn0821', ip: '2600:1700:8df0:2160:0:0:0:1f%en0', os.name: 'Mac OS X', os.arch: 'x86_64', os.version: '10.16', java.version: '1.8.0_202'
Driver info: com.qmetry.qaf.automation.ui.webdriver.QAFExtendedWebDriver
Capabilities {acceptInsecureCerts: false, automationName: Appium, browserName: Safari, browserVersion: 14, cssSelectorsEnabled: true, driverClass: org.openqa.selenium.WebDriver, executionId: d5024a98-9f0c-48ac-929e-a6f..., javascriptEnabled: true, location: NA-US-BOS, platform: MAC, platformName: MAC, platformVersion: macOS Big Sur, reportPdfUrl: https://demo.app.perfectomo..., resolution: 1280x1024, safari:automaticInspection: false, safari:automaticProfiling: false, safari:diagnose: false, safari:platformBuildVersion: 20G817, safari:platformVersion: 11.7, safari:useSimulator: false, se:cdpEnabled: false, setWindowRect: true, stopUrl: https://demo.perfectomobile..., streamInfo: {
  "url": "https://demo.we..., strictFileInteractability: false, takesScreenshot: true, testGridReportUrl: https://demo.app.perfectomo..., webkit:WebRTC: {DisableICECandidateFiltering: false, DisableInsecureMediaCapture: false}}
Session ID: d5024a98-9f0c-48ac-929e-a6f717da320b
*** Element info: {Using=css selector, value=#login_email > input}
[[WINDOWS  10]] 12:26:20,041 ERROR [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] command: findElement[ param-1: {value=#login_email > input, using=css selector}] Result: no such element: Unable to locate element: {"method":"css selector","selector":"#login_email > input"}
  (Session info: chrome=123.0.6312.123)
For documentation on this error, please visit: https://www.seleniumhq.org/exceptions/no_such_element.html
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:17:03'
System info: host: 'spenn0821', ip: '2600:1700:8df0:2160:0:0:0:1f%en0', os.name: 'Mac OS X', os.arch: 'x86_64', os.version: '10.16', java.version: '1.8.0_202'
Driver info: com.qmetry.qaf.automation.ui.webdriver.QAFExtendedWebDriver
Capabilities {acceptInsecureCerts: false, browserName: Chrome, browserVersion: 123, chrome: {chromedriverVersion: 123.0.6312.46 (29781e6ca5d2..., userDataDir: C:\Users\Perfecto\AppData\L...}, cssSelectorsEnabled: true, executionId: 27a91932-ff58-4e2d-986e-6e3..., fedcm:accounts: true, goog:chromeOptions: {debuggerAddress: localhost:54182}, javascriptEnabled: true, location: US East, networkConnectionEnabled: false, pageLoadStrategy: normal, platform: WINDOWS, platformName: WINDOWS, platformVersion: 10, proxy: Proxy(), reportPdfUrl: https://demo.app.perfectomo..., resolution: 1280x1024, se:bidiEnabled: false, setWindowRect: true, stopUrl: https://demo.perfectomobile..., streamInfo: {
  "url": "https://demo.we..., strictFileInteractability: false, takesScreenshot: true, testGridReportUrl: https://demo.app.perfectomo..., timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify, webauthn:extension:credBlob: true, webauthn:extension:largeBlob: true, webauthn:extension:minPinLength: true, webauthn:extension:prf: true, webauthn:virtualAuthenticators: true}
Session ID: 27a91932-ff58-4e2d-986e-6e3090d75b22
*** Element info: {Using=css selector, value=#login_email > input}
[[MAC  macOS Big Sur]] 12:26:20,047 ERROR [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] command: findElement[ param-1: {value=#login_email > input, using=css selector}] Result: 
For documentation on this error, please visit: https://www.seleniumhq.org/exceptions/no_such_element.html
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:17:03'
System info: host: 'spenn0821', ip: '2600:1700:8df0:2160:0:0:0:1f%en0', os.name: 'Mac OS X', os.arch: 'x86_64', os.version: '10.16', java.version: '1.8.0_202'
Driver info: com.qmetry.qaf.automation.ui.webdriver.QAFExtendedWebDriver
Capabilities {acceptInsecureCerts: false, automationName: Appium, browserName: Safari, browserVersion: 14, cssSelectorsEnabled: true, driverClass: org.openqa.selenium.WebDriver, executionId: 3f834490-8c06-4ba1-9c5d-4b3..., javascriptEnabled: true, location: NA-US-BOS, platform: MAC, platformName: MAC, platformVersion: macOS Big Sur, reportPdfUrl: https://demo.app.perfectomo..., resolution: 1280x1024, safari:automaticInspection: false, safari:automaticProfiling: false, safari:diagnose: false, safari:platformBuildVersion: 20F71, safari:platformVersion: 11.4, safari:useSimulator: false, se:bidiEnabled: false, se:cdpEnabled: false, setWindowRect: true, stopUrl: https://demo.perfectomobile..., streamInfo: {
  "url": "https://demo.we..., strictFileInteractability: false, takesScreenshot: true, testGridReportUrl: https://demo.app.perfectomo..., webkit:WebRTC: {DisableICECandidateFiltering: false, DisableInsecureMediaCapture: false}}
Session ID: 3f834490-8c06-4ba1-9c5d-4b35e7e2bbd1
*** Element info: {Using=css selector, value=#login_email > input}
[[iPhone.* 00008020-000044D422B9002E]] 12:26:20,155 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] command: getElementAttribute[ param-1: By.xpath: //UIAPickerWheel|//XCUIElementTypePickerWheel param-2: {"name":"value","id":"3F010000-0000-0000-FE7F-000000000000"}] Result: getElementAttribute:Flight
[[iPhone.* 00008020-000044D422B9002E]] 12:26:20,155 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] Executing findElement element: By.xpath: //UIAPickerWheel|//XCUIElementTypePickerWheel parameters: {}
[[iPhone.* 00008020-000044D422B9002E]] 12:26:20,156 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] Executing findElement parameters: {"using":"xpath","value":"//UIAPickerWheel|//XCUIElementTypePickerWheel"}
[[GalaxyS22Plus RFCT11CFZSM]] 12:26:20,186 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] command: findElement[ param-1: {value=android:id/button1, using=id}] Result: id: 20
[[GalaxyS22Plus RFCT11CFZSM]] 12:26:20,187 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] command: findElement[ param-1: By.id: android:id/button1 param-2: {}] Result: OK
[[GalaxyS22Plus RFCT11CFZSM]] 12:26:20,187 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] Executing clickElement element: By.id: android:id/button1 parameters: {"id":"20"}
[[iPhone.* B0210A2310BA12303309109F7B5AE07C]] 12:26:20,287 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] command: findElement[ param-1: {value=//UIAPickerWheel|//XCUIElementTypePickerWheel, using=xpath}] Result: id: B8010000-0000-0000-1C68-010000000000
[[iPhone.* B0210A2310BA12303309109F7B5AE07C]] 12:26:20,298 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] command: findElement[ param-1: By.xpath: //UIAPickerWheel|//XCUIElementTypePickerWheel param-2: {}] Result: OK
[[iPhone.* B0210A2310BA12303309109F7B5AE07C]] 12:26:20,299 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] Executing getElementAttribute element: By.xpath: //UIAPickerWheel|//XCUIElementTypePickerWheel parameters: {"name":"value","id":"B8010000-0000-0000-1C68-010000000000"}
[[iPad.* 00008103-001A552E1A60801E]] 12:26:20,401 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] command: findElement[ param-1: {value=//UIATextField[3]|//XCUIElementTypeTextField[3], using=xpath}] Result: id: FD000000-0000-0000-CE4E-010000000000
[[iPad.* 00008103-001A552E1A60801E]] 12:26:20,402 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] command: findElement[ param-1: By.xpath: //UIATextField[3]|//XCUIElementTypeTextField[3] param-2: {}] Result: OK
[[iPad.* 00008103-001A552E1A60801E]] 12:26:20,402 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] Executing clickElement element: By.xpath: //UIATextField[3]|//XCUIElementTypeTextField[3] parameters: {"id":"FD000000-0000-0000-CE4E-010000000000"}
[[iPad.* 00008103-000C44E83A33001E]] 12:26:20,772 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] Executing findElement parameters: {"using":"name","value":"Use Photo"}
[[iPhone.* 00008030-000925AA2E10802E]] 12:26:20,774 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] Executing executeScript parameters: {"args":[{"property":"os"}],"script":"mobile:handset:info"}
[[WINDOWS  10]] 12:26:20,774 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] Executing findElement parameters: {"using":"css selector","value":"#login_email > input"}
[[GalaxyS22Plus RFCT11CFZSM]] 12:26:20,804 INFO  [com.qmetry.qaf.automation.ui.WebDriverCommandLogger] command: clickElement[ param-1: By.id: android:id/button1 param-2: {"id":"20"}] Result: clickElement:null
[[GalaxyS22Plus RFCT11CFZSM]] 12:26:20,804 INFO  [com.qmetry.qaf.automation.step.TestStepListener] Completed Teststep: Then I logout of application
